InterContinentalTahitiResort&Spa,Même si nous avons pu regretter que les escaliers près de la piscine ne soit pas éclairé la nuit (ce qui aurait évité une chute/ et ses conséquences)/ nous ne pouvons que féliciter l'ensemble du personnel pour sa disponibilité/ sa gentillesse et son empathie.Nous avons passé un séjour très agréable.Notre séjour a été des plus agréable.,5 juin 2017,mai 2017,LesDans,5.0
InterContinentalTahitiResort&Spa,De l'accueil à la réception en passant par les plagistes à la piscine et les serveuses et serveurs du restaurant/ on retrouve partout dans l'hôtel les standards les plus élevés !Tout respire le professionnalisme et...la gentillesse propre aux polynésiens.,5 juin 2017,juin 2017,BEEBOUN,5.0
InterContinentalTahitiResort&Spa,Chambres très bien équipéeshotel très bien situé/ même si à proximité de l'aéroport/ on entend bien les avions/ ce qui permet de les observer :)personnel adorablebouteille d'eau chaque jour dans la chambre très appréciablepetit déjeuner magnifique te très bonlarge choix,24 mai 2017,mai 2017,DeborahL829,5.0
InterContinentalTahitiResort&Spa,Troisième étape d’un circuit Tahiti / Fakarava / Tahiti / Bora Bora ( voir mes autres commentaires)Du 29.04.2017 au 30.04.2017 ( en ½ pension)Hôtel :L’hôtel INTERCONTINENTAL TAHITI RESORT & SPA se situe à moins de 5 de minutes de l’aéroport.A notre arrivée en fin d’après-midi ( + - 17h00)/ le check-in s’est parfaitement déroulé avec du personnel très agréable. Nous avons reçu un petit cocktail de jus de fruits.Après avoir réalisé les formalités d’usage/ nous avons reçu les clés de notre chambre. Malheureusement/ nous n’étions que de passage pour une nuit avec un départ déjà le lendemain matin. Nous n’avons finalement rien vu grand chose de cet hôtel qui semblait vraiment pas mal.WIFI : Parfait dans tout l’hôtelL’hôtel est très bien entretenu.Un spa est également disponible mais nous n’avons pas testé vu le manque de temps.Chambre :Une chambre supérieure avec vue sur mer. Celle-ci était très grande et super bien équipée (minibar - coffre - sèche cheveux - TV - planche à repasser).La décoration était très classe.Le minibar n’est pas rempli mais nous avons reçu deux bouteilles d’eau d’un litre.Le nettoyage de la chambre était correct.Repas :En ce qui concerne les repas/ nous étions en ½ pension incluse réservée via notre agence de voyage ( petit déjeuner et diner).Petit-déjeuner : Exceptionnel!!! De la nourriture à profusion... On terminait même par une fontaine de chocolat....Boissons : Machine à café / expresso / capuccino.../ thé/ jus d’orange/ etc...Diner : Le soir de notre arrivée/ nous pouvions choisir notre repas à la carte. Nous n’avions aucune restriction. On choisissait une entrée/ un plat et un dessert sur la carte et on ne payait que les boissons...Les plus :- La chambre- Les repas service / qualité / quantité- Déjeuner au rytme de la musique polynésienne ( 3 chanteurs/musiciens)- Cocktails au bar le soir accompagné d’un petit concert (super)- Les bagagistes à l’acceuil (short polynésien / torse nu)Les moins :- Hôtel de grande taille.- Le prix des cocktailsConclusion :Très grand hôtel ( personnellement/ je préfère les hôtels un peu plus petits ) avec avec une prestation de haute qualité. Je recommande fortement cet hôtel tant au point de vue de sa situation que de ses services.,24 mai 2017,avril 2017,chrislerouche,5.0
InterContinentalTahitiResort&Spa,Aucune faute de goût. Tout y est. Le luxe des chambres accompagné de la gentillesse polynésienne avec le plus de la spontanéité et du rire permanent. Le buffet du petit déjeuner sera un régal/ quelque soit votre nationalité et vos habitudes alimentaires.. Vu sur Moorea/ le lagon de Papeete/ le tout accompagné d'un jardin bien entretenu. Et surtout/ le calme : primordial quand on sort de son avion après 24 heures de vol et 12 heures de décalage horaire à rattraper.Evidemment/ attention au porte-monnaie. Cet hôtel luxueux n'est pas à la portée de toutes les bourses/ c'est clair.,21 mai 2017,mai 2017,Siraped,5.0
InterContinentalTahitiResort&Spa,à 2 titres:- car à coté de l'aéroport / pratique pour un depart international et pres de la ville (tarif taxi aller simple: 2000 FP)-Nous avons pu avoir notre chambre le matin à l'arrivée d'une autre ile/ et nous remercions l'hotel pour cette facilité.Un service en valant un autre / nous avons dépensé en une petite journée l'equivalent d'une autre nuitée en consommations diverses/ car les prix sont élevés.Apres une petite visite de Papeete/ nous avons pu profiter de la magnifique piscine le Lotus offrant le plus beau coucher de soleil (sur Moorea/) que nous ayons vu pendant notre sejour . les jardins sont splendides et tres bien entretenus.Dommage/ le restaurant le Lotus qu surplombe la mer etait complet.le personnel a l'arrivée comme au départ etait tres sympathique/ avenant et efficace.Avons bcp apprécié cet hotel.Les chambres standarts sont un peu désuètes mais les pilotis paraissent exceptionnels au vu de leur situation face à Moorea.,16 mai 2017,mai 2017,EllenHongKong,4.0
InterContinentalTahitiResort&Spa,Le cadre du complexe est joli/ le personnel très gentil. C'était notre 1er jour en voyage de noces et la chambre était standard/ petite/ pas d'attention particulière (ils se sont rattrapés après ) mais après un si long voyage on attend plus.Les restaurants sont bons mais chers.La navette pour aller à Papeete pourrait être gratuite car c'est vrmt a côté mais inaccessible à pieds: 16€ pour 2 personnes faut pas exagérer ...,15 mai 2017,mai 2017,Iorette89,3.0
InterContinentalTahitiResort&Spa,Nous avons passé un magnifique voyage de noce dans cet hôtelLe personnel était très serviableLes cocktails du tiki bar étaient délicieuxNous avons été surclassé gratuitement et nous avons eu une bouteille de champagne rosée offerte!L'hôtel propose un brunch le dimanche où beaucoup de polynésiens se retrouvent en famille. À ne pas rater!En semaine le soir nous avons eu le plaisir de voir danser une troupe de danseurs polynésiensLes chambres sont immenses et très confortables.Allez s'y sans hésiter!,5 mai 2017,juin 2016,WattySemp,5.0
InterContinentalTahitiResort&Spa,Nous avons séjourner deux nuits pour la fin de séjour.accueil nul/ pas de collier de fleurs comme dans tout les autres hôtels et pension que nous avions faites.Le cadeau lune de miel/ d'un ridicule ( poster en noir et blanc) nous nous en sommes toujours pas remis pour un intercontinentale.Pour info les autres hôtelier/ paréo T-shirt / cocktails de notre choix au bar/ le top au pearl tikehau une perle.La chambre est vieillissante la vue lagon obsolète.La baignoire très abîmée.Le coffre ne fonctionner pas.Le restauration simple comparable à un all inclusive de bas de gamme.Enfin bref je ne conseillerai pas cette hôtel.Bonne journée,3 mai 2017,avril 2017,Hervé C,2.0
InterContinentalTahitiResort&Spa,Après un mois de séjour idyllique en Polynésie nous arrivons dans notre neuvième hôtel. Déception!Comme à l'intercontinental de Moorea juste un jus de fruits à l'arrivée (pas de collier de fleurs ni de serviette fraîche...)Après une très longue attente debout dans le hall nous pouvons aller à notre chambre/ (216) petite/ avec une salle de bain vétuste (lavabo fêlé/ pas de douche/ baignoire ancienne rayée et très abîmée et la pomme de douche idem comme en attestent les photos). Vraiment indigne d'un 4*sup!!! Très déçus nous avons contacté la réception et obtenu une autre chambre plus spacieuse et plus moderne en nous faisant payer un supplément non négligeable. En compensation/ nous avons eu la possibilité de disposer de la chambre au delà de l'horaire "normal" le dernier jour en raison de notre départ tardif.Site de l'hôtel et extérieurs agréables. Très belle piscine. Jardins bien entretenus. Matériel à disposition en bon état.Restauration de bonne qualité. Relations avec le personnel plus distantes qu'ailleurs en Polynésie.,2 mai 2017,avril 2017,MaY79270,3.0
InterContinentalTahitiResort&Spa,Snacks à toute heure/ même pour les arrivées tardives/ nous avons pu nous restaurer au snack qui a une carte très fournie.Buffet du petit déjeuner très varié et très bon et le dimanche à profusion qui est un brunch et qui n'a pas de supplément pour les pdj compris.Les plats au diner sont trés bonsLe personnel est au petit soinLes chambres sont super sympa et la piscine est grande et belleLe supermarché "carrefour" est accessible à pied.,1 mai 2017,mai 2017,Evelyne L,5.0
InterContinentalTahitiResort&Spa,Énorme déception pour un hôtel de cette qualité.1) le bruit : nos chambres/ non rénovées/ donnaient sur le lagon/ tout près du bar. Les salles de bain ayant une aération ouverte sur l'extérieure/ tout le bruit du live band direct dans nos chambres. Il faut préciser que nous avons 4 enfants2) la chambre est ultra vieillote/ comme nous avons demandé un lit supplémentaire/ on ne circule absolument pas/ les meubles sont tournés n'importe comment3) Le pire reste la salle de bain. Même pas de paroi de douche/ juste un rideau !!!! Une baignoire tellement écaillée au fond que cela fait sale.4) service au restaurant principal est très lent. Nourriture moyenne. Pas capable de nous servir en même temps.,30 avril 2017,avril 2017,Camille T,2.0
InterContinentalTahitiResort&Spa,Hotel magnifique/ chambre superbe/ vue sur Moorea/ et le pacifique/ très belle animation deux fois par semaines/ des danseurs et danseuses splendides/ la Dance du cochon et le chant faraonique/ a 15 minutes de Papeete/ je trouve cet hotel d'une splendeur indescriptible/ je conseil vivement.,26 avril 2017,septembre 2016,Francepierre2013,4.0
InterContinentalTahitiResort&Spa,Séjourner à l'interContinental de Tahiti après avoir dormir dans celui de Bora Bora le déprécie alors que cet hôtel est le meilleur de l’île de Tahiti.Personnel souriant/ serviable/ nombreux et efficace. Grande piscine en face de Moorea avec de magnifiques couchers de soleil. Enclave d'eau ouvert sur l'océan permettant d'admirer les poissons. Lézarder au bord ou y nager est très agréable et paisible. Le seul bruit est celui des avions atterrissant pas très loin.Le restaurant propose des plats typiques très bien préparés et le petit déjeuner est très fourni et copieux.Les chambres sont grandes avec vue sur l'océan. L'ensemble est dans un style un peu suranné mais qui ne dénote pas. Certaines sont sur pilotis.Ainsi/ très bel hôtel qui se donne les moyens de rester dans le haut de gamme/ mais l'InterContinental de Bora Bora est au-dessus...,17 avril 2017,avril 2017,IncredibleArnaud,5.0
InterContinentalTahitiResort&Spa,Hôtel installé dans un site sublime au bord de l'Océan Pacifique.Chambres spacieuses/ confortables et gamme de services complète. Piscine de rêve avec vue sur l'île de Moera. Petits déjeuners pantagruéliques. Un bémol: la carte des plats change trop peu souvent et manque d'originalité.Très cher/ mais expérience inoubliable.,16 avril 2017,janvier 2017,tollotmaurice,5.0
InterContinentalTahitiResort&Spa,c'est l'un des hôtels que je préfère sur Moorea. L'emplacement/ la qualité des services/ tout a été parfait. Nous occupions une chambre dans le bâtiment principal/ de bonne facture et agréablement placée avec vue sur piscine. La table est à la hauteur de l'établissement ce qui n'est pas toujours le cas. En outre/ vous pourrez y observer tortues et dauphins au sein de l'établissement et même nager avec eux ( reservation à l'avance conseillée et attention annulation possible à la dernière minute...ce qui a été mon cas..) j' y retournerai certainement.,16 avril 2017,avril 2017,thie910,5.0
InterContinentalTahitiResort&Spa,Hôtel de rêve avec vue imprenable sur le lagon et Moorea. Chambre très confortable et personnel très disponible. Piscine avec vue sur le lagon. Restaurants très bons notamment le Lotus. En prime le coucher de soleil sur More tous les soirs !,15 avril 2017,avril 2017,Jonathan M,5.0
InterContinentalTahitiResort&Spa,Nous sommes dans cet hôtel majestueux pour une semaine et logeons dans une très belle chambre avec vue paradisiaque sur Moorea.Le personnel est fort sympathique et à l'écoute/ la restauration et les spectacles sont de très grande qualité et le cadre est serein et calme.Nager dans la piscine et avec les poissons magnifiques du lagoonarium est un vrai régal (même si au début je n'osais pas ! maintenant je demande un prêt de masque et tuba et m'émerveille de ces poissons multicolores !)C'est aussi un bonheur d'admirer le lagon et Moorea du matin au soir avec des couleurs si changeantes.Nous profitons du club de plongé qui est installé à quelques mètres - prestations de qualité.Nous reviendrons probablement à notre retour de Bora :-),11 avril 2017,avril 2017,caro64600,5.0
InterContinentalTahitiResort&Spa,Très bel hôtel très bien situé pas très loin de l'aéroport. Les chambres sont spacieuses et bien équipées. Il est préférable de prendre une demi pension car le prix des repas est très élevésCet hôtel est surtout un hôtel de passage vue sa situation,31 mars 2017,mars 2017,momo512014,4.0
InterContinentalTahitiResort&Spa,Un hôtel très agréable nous avions une chambre qui donné sur le lagon une vue mgnifique. Une équipe très accueillante et à votre service. Une piscine très belle . Des activités pour tous les goûts . Possibilité de change pour la monnaie.,23 mars 2017,mars 2017,Charlotte1508,4.0
InterContinentalTahitiResort&Spa,Nous étions attablés côté bar pour assister au spectacle de danse marquisienne du mercredi soir quand une averse se déclencha.Les personnes n'étant pas à l'abri ont pu trouver refuge sous le faré couvert.Nous étions toujours dehors/protégés par l'avant toit de l'hôtel/ si bien que nous étions à l'abri de la pluie.Une charmante serveuse est arrivée pour nous faire partir/ en prétextant que c'était dangereux de rester sous la pluie puisque des accidents de glissade s'étaient produits....Je trouve regrettable que le service d'accueil ne nous ait pas prévenu pour nous stipuler qu'en cas d'averses/ la terrasse serait fermée.Aucun cadeau ni solution de remplacement (le faré couvert était complet sans aucune place disponible ) ne nous fut proposé.Fin de la soirée/ sans voir le spectacle/ retour maison et très très déçu de la prestation d'un hôtel de ce niveau de standing.,16 mars 2017,mars 2017,Thomas R,1.0
InterContinentalTahitiResort&Spa,Les Chambres sont propres et conviviales/ ce qui n'est pas toujours le cas à Tahiti.La vue/ et l'emplacement sont "de rêve". La piscine à débordement face à Moorea/ ressemble véritablement à une plage paradisiaque. Pas de liner mais du sable fin et de l'eau claire. Un bar en plus assis dans l'eau.,9 mars 2017,novembre 2016,Pierre M,5.0
InterContinentalTahitiResort&Spa,Je vais dans cet hotel depuis 1998 (ancien BEACHCOMBER ) pour moi le plus bel hotel de TAHITI vue sur MOORÉA lagounarium chambre sympa/ personnel aussi ( je connais tout le monde donc mon avis et un peu particulier ..... si vous êtes sympa ils le seront comme partout ) seul bêmole depuis 2005 on ne peut plus boire assis au bar du TIKI ce qui est pour moi une grave erreur / j'adore consommer au bar la ou l'on peut avoir le plus de contact BONNES VACANCES,8 mars 2017,avril 2016,Venture426577,5.0
InterContinentalTahitiResort&Spa,Un coin de paradis où nous avons passé les premiers jours de notre voyage de noces. Le meilleur petit déjeuner jamais vu/ varié avec des produits locaux/ les autres repas étaient excellents aussi. On a tellement aimé qu'on est revenu un soir avant de repartir pour la France. J'ai rarement été aussi nostalgique de quitter un endroit!,23 février 2017,mars 2016,Victoriad2264,5.0
InterContinentalTahitiResort&Spa,Nous avons vécu 2ans à Papeete et nous étions proches de L'intercontinental .Du coup / nous y allions souvent le week-end pour les afters / toujours un excellent accueil / les repas -buffets hyper copieux et les soirées supers..L'hôtel est parfait et les chambres très spacieuses. Prestations au top. A ne pas rater si on va à Tahiti....,23 février 2017,mars 2016,Delphine D,5.0
InterContinentalTahitiResort&Spa,Hôtel correct ainsi que les chambres nous avions chambre vue sur le lagon donc correct. Il y a beaucoup de chose pour satisfaire la clientèle cela nous a fait penser à des chaînes. Pour ce qui est du petit déjeuner juste énorme et généreux. Cet hôtel est bien pour passer les derniers moment en Polynésie.,16 février 2017,février 2017,SegoA1,3.0
InterContinentalTahitiResort&Spa,Premières nuits à Tahiti très agréables avec un accueil soigné. Vue sur l'océan exceptionnelle/ cuisine au top du top/ chambre très confortable et lagoonarium privé juste splendide. Hôtel bien desservi par des navettes régulières.,14 février 2017,octobre 2016,Lucie0605,5.0
InterContinentalTahitiResort&Spa,Nous sommes arrivés de nuit à l'hôtel et repartis le lendemain matin donc nous n'avons pas vraiment eu le temps de profiter de l'hôtel. Nous avons été surclassé à notre arrivée. Très belle chambre avec vue sur la piscine naturelle et la mer. La piscine naturelle (on se croit sur une plage alors qu'il s'agit d'une piscine) est vraiment très agréable. L'hôtel est grand/ très beau avec son mini lagon. Bon petit déjeuner avec beaucoup de choix. La proximité avec l'aéroport est un vrai plus (5/10 min en taxi).,13 février 2017,septembre 2016,MarionR1930,4.0
InterContinentalTahitiResort&Spa,J'ai été très déçue par mon séjour dans cet hôtel de luxe ( soi-disant). Le cadre est magnifique certes mais de nombreux problèmes dans ma chambre m'ont gâché la soirée: clim vrombissante/ TV en panne/ il a fallu changer trois bouilloire ( je n'exagère pas!) avant qu'une daigne fonctionner... Une commande de repas dans la chambre qui arrive une heure après ( et il m'a fallu téléphoner deux fois)... Le lendemain/ le téléphone était en panne et débouchait systématiquement sur l'accueil... Je m'attendais à un sans faute mais peu de choses étaient à la hauteur en dehors du cadre et du buffet de petit déjeuner. Même la sortie en mer avec le club a été très décevante ( une heure de retard au départ car le club a oublié d'aller chercher deux personnes dans une pension...)/ le guide- moniteur parle plus de son enfance et de foot que de baleine et est très peu persévérant quant à la possible mise à l'eau une seconde fois...on le sent pressé de rentrer...Je ne reviendrai pas dans cet hôtel qui pratique des prix exorbitants alors que la qualité ne suit pas!,10 février 2017,octobre 2016,SabineP776,3.0
InterContinentalTahitiResort&Spa,Emplacement magnifique en bord de mer. Certaines chambres sont modernes et d'autres en style ancien/ mais toutes sont grandes et confortables. La restauration : le buffet du petit déjeuner est copieux et varié. Le midi et le soir grand choix de plats tous très bons. Hôtel de grande classe donc les prix sont assez élevés mais justifiés. Par contre/ si vous demandez à être réveillé/ mieux vaut avoir votre réveil de voyage car si la consigne est oubliée gare aux dégâts !!!!! (votre RV peut être manqué) ce qui a bien failli nous arriver. Dommage qu'ils fassent payer leur navette pour aller en ville (500 CFP aller) alors que d'autres hôtels ont une navette gratuite.,10 février 2017,janvier 2017,Tamaya46,4.0
InterContinentalTahitiResort&Spa,Mauvaise surprise en arrivant à l'hôtel je n'ai pas eu le collier fleurs .Ils ne changent pas les serviettes dans les chambres tous les jours .Le buffet n'est pas fameux .À part ça l'hôtel est agréable . Belles chambres spacieuses avec vue imprenable sur les piscines et la mer .Très belle baignade dans la piscine eau de mer avec des poissons de différentes tailles et couleurs ( on se sent neiger dans un aquarium).Le personnel de l'hôtel est très gentil / serviable et aimable .,28 janvier 2017,janvier 2017,Najmou,1.0
InterContinentalTahitiResort&Spa,Un hôtel grandiose/ restaurant grandiose/ piscines grandioses (dont une avec du sable et bar dans la piscine)/ lagon grandiose/ restaurant grandiose/ un personnel au restaurant adorable/ mais pas le cas à l'accueil avec des internationaux peu chaleureux et peu souriants. On s'attend à voir du personnel polynésien/ des personnes tellement formidables.Les extérieurs sont grandioses et magnifiques/ l'hôtel est pratique dû à sa proximité avec l'aéroport/ les chambres sont correctes mais situées dans des bâtiments. On se croirait en Métropole. Ça dénote un peu avec l'environnement...Ce n'est pas notre meilleur souvenir mais cet hôtel n'est pas mal quand même.Ne loupez sous aucun prétexte la visite de Tahiti en 4x4 avec Teïva/ un tahitien typique qui vous gravera le coeur pour toujours.En revanche/ le marché de Papeete n'est pas si sympa qu'on le prétent dans les guides. Tout est très cher/ les rues sont sale et pas grand chose à voir. De mon point de vue bien sûr.Cela reste une merveilleuse expérience que de rencontrer les Polynésiens.,17 janvier 2017,octobre 2016,Esthelle R,4.0
InterContinentalTahitiResort&Spa,Nous avons passé un excellent 1er de l'an. Le buffet était excellent / à profusion et égal au prix que nous avons payé le tout au champagne .les bungalows plage sont bien situés et loin de tout bruit et très confortable. bien sûr ce n'est pas pour les petits budget mais une fois dans sa vie c'est bien.de faire des extra.Nager avec les dauphins enfants et adultes c'est super,12 janvier 2017,décembre 2016,GARCIASR2014,5.0
InterContinentalTahitiResort&Spa,Excellent séjour au sein de l'Intercontinental : Nous avons rejoint des amis en Septembre 2016 ; bungalow sur pilotis parfait ; une échelle permet de descendre directement du bungalow pour aller nager avec les poissons au milieu des coraux ; une douche extérieure est installée ; la varangue / balcon est à double niveau et spacieuse ; les 3 piscines sont top !!! Celle à fond de sable est formidable et la grande piscine avec la cascade permet de faire des longueurs ; nous regrettons juste le manque de chaises longues/ vite occupées ; mais sinon c'était génial ! Nous y retournerons régulièrement !!,11 janvier 2017,septembre 2016,emmaislandrun,5.0
InterContinentalTahitiResort&Spa,Pratique est idéalement situé pour une escale car à toute proximité de l’aéroport/ le service de qualité et le personnel est très accueillant et chaleureux à la fois / mais les minibars sont vides.... !L'endroit est trés trés bien conçu et on y a passé un trés belle première nuit pour notre voyage des NocesL’hôtel est à 5 minutes de l’aéroport et les petits-déjeuners sont très bien faits.,10 janvier 2017,janvier 2017,edouardp702,5.0
InterContinentalTahitiResort&Spa,Nous avons passé 3 nuits dans cet hôtel et nous avons adoré. Belles chambres bien équipées/ superbes piscines/ restaurant au top/ très beau spectacle le soir. Le personnel est très professionnel et adorable.,9 janvier 2017,décembre 2016,Alexandra F,5.0
InterContinentalTahitiResort&Spa,Rarement vu un hôtel de chaîne aussi incroyable dans ses aménagements extérieurs surtout. Des piscines dingues/ accessibles la nuit rétro-éclairées/ ou plongée avec les poissons des lagons. Tout est bien pensé. A recommander très fortement: le bar dans l'eau et le restaurant sur pilotis excellent. Vaut le coup d'y passer la soirée pour le dernier coucher de soleil tahitien avant de repartir prendre l'avion de nuit à l'aéroport !,5 janvier 2017,novembre 2016,c7amandinela,5.0
InterContinentalTahitiResort&Spa,Le lieu idéal pour une escale sur l'ile. Très proche de l'aéroport ce qui est souhaitable après des longs vols. Cet hotel a plusieurs superbes piscines (dont un grand bassin d'eau salé). Le service y est impeccable et je le recommande. Les chambres sont belles et agréables. Standing de haut niveau !,4 janvier 2017,janvier 2017,romain c,5.0
InterContinentalTahitiResort&Spa,Nous venions souvent à cet hôtel pour les restaurants/ le bar/ journée piscine ou des manifestations/ mais nous y avons séjourné lors du weekend du nouvel an...Très belle soirée/ bien organisée/ buffet somptueux et mets variés. Nous avions opté pour une chambre supérieure vue lagon/ une catégorie qui a été rénové l'an passé/ c'était parfait ! Agréable attention lorsque nous avons reçu les petits macarons offert en chambre.Le brunch du lendemain avec le groupe musical était très sympa aussi (un petit cafouillage dans l'organisation des tables/ mais rien de bien méchant). Les serveurs et membres du personnel très agréable durant tout le weekend. Nous avons pu profiter des piscines/ seul petit hic le dimanche/ trop peu de transat près de la piscine du lotus. Il a fallu demander 2 fois et aller aider le personnel pour chercher des transats sur la pelouse d'à côté (il ne voulait pas au départ). C'était vraiment dommage de s'être senti lésé parce que pas assez de transat à ce moment là. Heureusement/ nous avons passé un très bon moment pour le reste de la journée.Petit regret: le Tiki bar étant fermé le 31 Décembre (pour l'organisation de la soirée du nouvel an au Te Tiare)/ l'happy hour n'a pas été transféré au lotus... et bien du coup nous n'avons pas consommé !La piscine du lotus est vraiment exceptionnelle !! Débordement sur le lagon/ vue panoramique sur Moorea/ piscine à fond de sable/ jaccuzi... le paradis !,4 janvier 2017,décembre 2016,FannyP987,5.0
InterContinentalTahitiResort&Spa,Cadre sympa.Dommage que le happy hour ne soit réservé qu a une sélection de cocktail qui sont assez décevants. Le service est bon.La carte est vraiment trop cher ( 1900 fcf le cocktail) les prix ont bcp augmenté.,3 janvier 2017,janvier 2017,Global666466,2.0
InterContinentalTahitiResort&Spa,Nous avons terminé notre voyage par l'île de Tahiti/ tout était très bien dans cet hôtel / nous n'arrêtons pas de parler du maitai bu assis sur les tabourets dans la piscine : le rêve ! En revanche le dessert "omelette norvégienne" au restaurant à côté de la piscine a laissé à désirer/ il aurait dû être flambé et le plus de ce dessert est le chaud-froid et à mon avis/ il manquait quelque-chose. Le personnel très agréable et professionnel/ la chambre toujours impeccable. C'était mon deuxième voyage en Polynésie/ s'il y avait une troisième/ je choisirais cet hôtel.,28 décembre 2016,août 2016,Jacques E,5.0
InterContinentalTahitiResort&Spa,Nous voulions passer le réveillon de 31 décembre dans cet hôtel car sa réputation était excellente/ nous pensions. Nous y sommes passés comme demandé par telephone pour réserver et régler. Nous avions regretté que ce ne soit pas faisable par internet. En arrivant nous avons été dirigé vers un desk dans le lobby où une dame était derrière son ordinateur et manifestement ne désirait pas être dérangée. Elle nous a donné du bout des lèvres des réponses à nos questions/ de manière monosyllabique/ en nous confirmant quand même qu'il restait encore des places. Ce fut tellement désagréable que notre groupe de 5 personnes a finalement décidé de passer ce réveillon à la concurrence. Ceci est une manière parfaite pour perdre des clients locaux.,27 décembre 2016,décembre 2016,pilewonder,3.0
InterContinentalTahitiResort&Spa,Hotel pres de l aeroport / accueil excellent avec service bagage efficaceDes chambres avec vue mer tres confortables et bien equipeesWifi gratuit pdj en susDeux restaurants dont l un le lotus de bonne factureBuffet pdj copieuxdeux grandes piscines et une piscine d eau de merBars et lobby agreablesPersonnel efficace et chaleureux,26 décembre 2016,décembre 2016,PPO78,4.0
InterContinentalTahitiResort&Spa,Nous avons séjourner seulement 1nuit à l'intercontinental après notre arrivée tardive à Tahiti / tres bon accueil avec colliers de fleurs et cocktail ..Chambre standard / mais pour le prix de la chambre standard on s'attendait a un standing un peu plus élevé salle de bain pas extra clin (je rappelle pour un hôtel de ce standing)Mis à part ce petit détail / extérieur de l'hôtel piscine ... très jolie et très propre .Petit déjeuner copieux et service très agréable,17 décembre 2016,octobre 2016,Christophe Anai... S,4.0
InterContinentalTahitiResort&Spa,nous étions dans un bungalow en bout de jardinla salle de restaurant n'est malheureusement pas climatisée c'est dommagecuisine excellente et très copieuseprenez que le PDJ vous verrez sur place ensuite,13 décembre 2016,décembre 2016,tibout,5.0
InterContinentalTahitiResort&Spa,Fuyez !!! Vraiment lamentable ! Hôtel qui nécessite une rénovation rapidement. Des. Lattes se promènent au restaurant et dans les chambres ! C'est une honte pour un hôtel 4 étoiles à ce prix...... je n'y retournerai jamais !,11 décembre 2016,décembre 2016,Mahimahi30,1.0
InterContinentalTahitiResort&Spa,Etablissement de qualité avec toutes les chambres orientées vers l'ouest et la mer.Petit déjeuner moyen pour un prix aussi élevé.Attention aux vins. Une grande partie des bouteilles affichées 2011 ou 2012 sur le menu sont en réalité des 2015 pour le même prix et sans discussion possible ...,11 décembre 2016,octobre 2016,BERNARD L,3.0
InterContinentalTahitiResort&Spa,Nous avons terminé notre voyage à l'intercontinental et avons été ravi. Les piscines et le lagoonarium sont comme sur les photos: magnifiques. Le personnel est au petit soin (j'ai perdu un pareo/ on m'en a offert un nouveau) et très disponible. Nous avons eu deux attentions pour fêter notre voyage de noce. La chambre était grande et la literie très très confortable/ avec possibilité de demander un coussin spécifique (!). Le bémol: l'hôtel est à 8km du centre/ il est donc impossible de s'y rendre à pied et les repas dans le restaurant sont relativement chers. Nous nous sommes organisés pour aller manger dans des roulottes (aéroport à 2km et centre-ville)/ mais il n'y a plus de service de navettes (hôtel) ou de bus (public) à partir de 17h. Donc le soir/ à moins de s'organiser/ on est un peu coincé à l'hôtel. Mais en rapport avec tous les services proposés par l'hôtel/ ce n'est pas un gros point négatif et cela nous a permis de découvrir un peu le mode de vie des locaux.,7 décembre 2016,novembre 2016,Martinet56,4.0
InterContinentalTahitiResort&Spa,Un hôtel hors du commun/ charmant/ paisible. Parfait pour un séjour en amoureux. Le petit déjeuner est varié et copieux. Le restaurant du Lotus à recommander pour les fins gourmets. Une très belle expérience.,2 décembre 2016,juillet 2016,Vaea-Rowmina,5.0
InterContinentalTahitiResort&Spa,Cet Hotel est convenable mais sans charme particulier et qui ne fait pas rêver le vacancier de passageLe restaurant sous forme de buffet laissé parfois à desirerLa baignade en mer n'offre aucun intérêt,1 décembre 2016,novembre 2016,Didier634,3.0
InterContinentalTahitiResort&Spa,Que trouver à redire sur un hotel d'un tel standing?! Nous avions une maison sur pilotis face à la mer. Génial pour voir le coucher de soleil! Tout est bien aménagé et fait pour que vous passiez un moment inoubliable. A faire avec son amoureux/amoureuse.,29 novembre 2016,novembre 2016,Sara T,5.0
InterContinentalTahitiResort&Spa,Etablissement idéalement situé/ beauté et harmonie au bord du lagon. Plusieurs piscines dont une aux dimensions qui permettent de nager réellement et un bassin dans lequel vous pouvez vous plonger pour y admirer de magnifiques poissons tropicaux "mieux qu'un aquarium/ vous êtes dedans". Personne extrêmement prévenant et professionnel. Que du bonheur !!!,29 novembre 2016,novembre 2016,Thérèse R,5.0
InterContinentalTahitiResort&Spa,Pour les habitants des îles n'ayant pas de pied à terre sur Tahiti cette hotel est bien situer/ confortable et le personnel est super sympa. C'est super pour y passer 2/3 jours.Ideal pour faire un Transit de quelque heure ou d'1 nuits car l'aéroport ce trouve à 5min en voiture. Les chambres sont très bien aménager/ et je conseille d'éssayer les bungalow sur l'eau car ils ont changer la déco et c'est juste trop beau ;)L'hotel acceuil également un spectacle de Hei Tahiti une fois par semaine qui est juste magnifique.,24 novembre 2016,octobre 2016,vaihunter,4.0
